State/UT,District,Commodity Group,Commodity,Date,Arrival Quantity,Arrival Unit,Modal Price,Price Unit
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,25-01-2022,1.00,Metric Tonnes,5751.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,27-01-2022,1.00,Metric Tonnes,6000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,28-01-2022,39.00,Metric Tonnes,5950.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,28-01-2022,3.00,Metric Tonnes,5800.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,01-02-2022,40.00,Metric Tonnes,5940.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,03-02-2022,1.00,Metric Tonnes,5900.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,04-02-2022,52.00,Metric Tonnes,6120.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,04-02-2022,1.00,Metric Tonnes,5400.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,06-02-2022,1.00,Metric Tonnes,6100.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,08-02-2022,1.00,Metric Tonnes,4100.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,08-02-2022,46.00,Metric Tonnes,6250.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,08-02-2022,3.00,Metric Tonnes,5951.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,11-02-2022,1.00,Metric Tonnes,5151.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,11-02-2022,40.00,Metric Tonnes,6217.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,11-02-2022,3.00,Metric Tonnes,6075.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,15-02-2022,29.00,Metric Tonnes,6351.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,15-02-2022,3.00,Metric Tonnes,6201.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,18-02-2022,46.00,Metric Tonnes,6440.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,18-02-2022,5.00,Metric Tonnes,6200.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,20-02-2022,1.00,Metric Tonnes,6300.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,22-02-2022,1.00,Metric Tonnes,4951.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,22-02-2022,35.00,Metric Tonnes,6680.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,22-02-2022,2.00,Metric Tonnes,5800.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,25-02-2022,21.00,Metric Tonnes,6760.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,25-02-2022,5.00,Metric Tonnes,6478.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,03-03-2022,1.00,Metric Tonnes,5100.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,04-03-2022,1.00,Metric Tonnes,5351.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,04-03-2022,25.00,Metric Tonnes,6990.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,04-03-2022,4.00,Metric Tonnes,6351.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,07-03-2022,1.00,Metric Tonnes,6500.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,08-03-2022,36.00,Metric Tonnes,7000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,08-03-2022,2.00,Metric Tonnes,6801.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,11-03-2022,30.00,Metric Tonnes,7151.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,11-03-2022,2.00,Metric Tonnes,7401.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,15-03-2022,35.00,Metric Tonnes,7031.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,17-03-2022,1.00,Metric Tonnes,7000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,22-03-2022,1.00,Metric Tonnes,5200.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,22-03-2022,65.00,Metric Tonnes,7151.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,22-03-2022,6.00,Metric Tonnes,7100.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,25-03-2022,40.00,Metric Tonnes,7160.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,25-03-2022,1.00,Metric Tonnes,7150.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,29-03-2022,4.00,Metric Tonnes,6900.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,04-04-2022,1.00,Metric Tonnes,6900.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,05-04-2022,29.00,Metric Tonnes,7190.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,05-04-2022,5.00,Metric Tonnes,7175.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,08-04-2022,49.00,Metric Tonnes,7167.51,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,08-04-2022,3.00,Metric Tonnes,7100.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,12-04-2022,48.00,Metric Tonnes,7200.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,12-04-2022,3.00,Metric Tonnes,7000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,15-04-2022,16.00,Metric Tonnes,7200.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,15-04-2022,4.00,Metric Tonnes,6900.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,19-04-2022,34.00,Metric Tonnes,7239.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,19-04-2022,5.00,Metric Tonnes,7200.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,22-04-2022,31.00,Metric Tonnes,7000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,22-04-2022,2.00,Metric Tonnes,6850.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,23-04-2022,1.00,Metric Tonnes,3600.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,26-04-2022,21.00,Metric Tonnes,7040.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,26-04-2022,3.00,Metric Tonnes,7151.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,29-04-2022,1.00,Metric Tonnes,5521.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,29-04-2022,20.00,Metric Tonnes,7016.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,29-04-2022,7.00,Metric Tonnes,7290.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,03-05-2022,1.00,Metric Tonnes,6600.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,06-05-2022,43.00,Metric Tonnes,6990.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,06-05-2022,4.00,Metric Tonnes,6981.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,08-05-2022,1.00,Metric Tonnes,6450.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,13-05-2022,45.00,Metric Tonnes,6400.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,13-05-2022,10.00,Metric Tonnes,6700.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,17-05-2022,1.00,Metric Tonnes,5750.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,17-05-2022,62.00,Metric Tonnes,6601.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,17-05-2022,12.00,Metric Tonnes,6800.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,20-05-2022,74.00,Metric Tonnes,6400.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,20-05-2022,7.00,Metric Tonnes,6500.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,24-05-2022,1.00,Metric Tonnes,6051.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,24-05-2022,93.00,Metric Tonnes,6400.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,24-05-2022,16.00,Metric Tonnes,6800.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,27-05-2022,131.00,Metric Tonnes,5960.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,27-05-2022,10.00,Metric Tonnes,6600.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,31-05-2022,1.00,Metric Tonnes,6000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,31-05-2022,96.00,Metric Tonnes,5900.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,31-05-2022,14.00,Metric Tonnes,6200.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,03-06-2022,3.00,Metric Tonnes,4500.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,03-06-2022,72.00,Metric Tonnes,6040.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,03-06-2022,14.00,Metric Tonnes,6000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,05-06-2022,1.00,Metric Tonnes,6200.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,07-06-2022,2.00,Metric Tonnes,5300.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,07-06-2022,61.00,Metric Tonnes,6100.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,07-06-2022,20.00,Metric Tonnes,6250.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,10-06-2022,2.00,Metric Tonnes,5601.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,10-06-2022,48.00,Metric Tonnes,6251.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,10-06-2022,12.00,Metric Tonnes,6375.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,14-06-2022,2.00,Metric Tonnes,5700.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,14-06-2022,53.00,Metric Tonnes,6290.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,14-06-2022,9.00,Metric Tonnes,6301.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,16-06-2022,1.00,Metric Tonnes,6251.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,17-06-2022,3.00,Metric Tonnes,5400.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,17-06-2022,32.00,Metric Tonnes,6281.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,17-06-2022,7.00,Metric Tonnes,6391.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,21-06-2022,1.00,Metric Tonnes,5480.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,21-06-2022,19.00,Metric Tonnes,5950.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,21-06-2022,4.00,Metric Tonnes,6141.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,24-06-2022,1.00,Metric Tonnes,5100.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,24-06-2022,11.00,Metric Tonnes,6016.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,24-06-2022,6.00,Metric Tonnes,5600.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,27-06-2022,3.00,Metric Tonnes,4000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,28-06-2022,1.00,Metric Tonnes,3050.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,01-07-2022,1.00,Metric Tonnes,6000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,08-07-2022,4.00,Metric Tonnes,5400.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,08-07-2022,42.00,Metric Tonnes,5850.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,08-07-2022,4.00,Metric Tonnes,5900.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,14-07-2022,1.00,Metric Tonnes,5700.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,15-07-2022,1.00,Metric Tonnes,5600.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,15-07-2022,22.00,Metric Tonnes,5900.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,15-07-2022,1.00,Metric Tonnes,6200.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,22-07-2022,1.00,Metric Tonnes,5502.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,22-07-2022,38.00,Metric Tonnes,5960.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,22-07-2022,1.00,Metric Tonnes,5200.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,29-07-2022,2.00,Metric Tonnes,5500.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,29-07-2022,36.00,Metric Tonnes,6090.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,29-07-2022,1.00,Metric Tonnes,6231.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,30-07-2022,1.00,Metric Tonnes,5800.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,31-07-2022,2.00,Metric Tonnes,5100.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,01-08-2022,2.00,Metric Tonnes,5800.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,04-08-2022,1.00,Metric Tonnes,5511.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,05-08-2022,2.00,Metric Tonnes,5451.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,05-08-2022,36.00,Metric Tonnes,5960.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,05-08-2022,3.00,Metric Tonnes,5501.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,08-08-2022,1.00,Metric Tonnes,5751.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,12-08-2022,4.00,Metric Tonnes,5711.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,12-08-2022,26.00,Metric Tonnes,5977.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,18-08-2022,1.00,Metric Tonnes,5000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,18-08-2022,1.00,Metric Tonnes,6000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,19-08-2022,4.00,Metric Tonnes,5800.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,19-08-2022,27.00,Metric Tonnes,5830.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,19-08-2022,1.00,Metric Tonnes,6000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,22-08-2022,1.00,Metric Tonnes,5500.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,25-08-2022,1.00,Metric Tonnes,5900.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,26-08-2022,1.00,Metric Tonnes,5900.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,26-08-2022,20.00,Metric Tonnes,5431.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,02-09-2022,4.00,Metric Tonnes,5951.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,02-09-2022,20.00,Metric Tonnes,4960.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,02-09-2022,4.00,Metric Tonnes,5400.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,04-09-2022,1.00,Metric Tonnes,4900.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,05-09-2022,1.00,Metric Tonnes,4700.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,15-09-2022,1.00,Metric Tonnes,4700.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,16-09-2022,1.00,Metric Tonnes,5800.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,16-09-2022,13.00,Metric Tonnes,4980.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,16-09-2022,2.00,Metric Tonnes,4500.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,23-09-2022,2.00,Metric Tonnes,5500.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,23-09-2022,8.00,Metric Tonnes,4940.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,23-09-2022,17.00,Metric Tonnes,4900.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,25-09-2022,2.00,Metric Tonnes,5500.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,26-09-2022,1.00,Metric Tonnes,6200.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,27-09-2022,7.00,Metric Tonnes,4900.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,27-09-2022,4.00,Metric Tonnes,5351.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,29-09-2022,1.00,Metric Tonnes,6400.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,29-09-2022,1.00,Metric Tonnes,3700.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,30-09-2022,1.00,Metric Tonnes,5751.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,30-09-2022,17.00,Metric Tonnes,4875.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,30-09-2022,19.00,Metric Tonnes,4951.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,02-10-2022,1.00,Metric Tonnes,5000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,03-10-2022,1.00,Metric Tonnes,5451.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,03-10-2022,1.00,Metric Tonnes,4250.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,04-10-2022,1.00,Metric Tonnes,5901.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,04-10-2022,32.00,Metric Tonnes,4850.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,04-10-2022,15.00,Metric Tonnes,5400.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,06-10-2022,1.00,Metric Tonnes,4100.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,07-10-2022,1.00,Metric Tonnes,6100.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,07-10-2022,34.00,Metric Tonnes,4937.74,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,07-10-2022,14.00,Metric Tonnes,5350.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,08-10-2022,1.00,Metric Tonnes,4700.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,09-10-2022,1.00,Metric Tonnes,5000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,09-10-2022,2.00,Metric Tonnes,4500.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,09-10-2022,4.00,Metric Tonnes,5000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,10-10-2022,1.00,Metric Tonnes,4500.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,13-10-2022,2.00,Metric Tonnes,4251.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,14-10-2022,2.00,Metric Tonnes,6000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,14-10-2022,78.00,Metric Tonnes,4870.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,14-10-2022,38.00,Metric Tonnes,5460.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,15-10-2022,1.00,Metric Tonnes,4100.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,16-10-2022,1.00,Metric Tonnes,5500.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,16-10-2022,5.00,Metric Tonnes,5000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,17-10-2022,1.00,Metric Tonnes,6250.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,17-10-2022,4.00,Metric Tonnes,4600.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,18-10-2022,35.00,Metric Tonnes,4851.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,18-10-2022,28.00,Metric Tonnes,5612.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,20-10-2022,2.00,Metric Tonnes,4500.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,21-10-2022,1.00,Metric Tonnes,6100.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,21-10-2022,34.00,Metric Tonnes,4951.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,21-10-2022,21.00,Metric Tonnes,6100.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,23-10-2022,2.00,Metric Tonnes,4600.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,25-10-2022,2.00,Metric Tonnes,4800.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,27-10-2022,5.00,Metric Tonnes,4600.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,28-10-2022,6.00,Metric Tonnes,4850.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,29-10-2022,5.00,Metric Tonnes,4800.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,30-10-2022,5.00,Metric Tonnes,4700.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,30-10-2022,2.00,Metric Tonnes,5000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,31-10-2022,1.00,Metric Tonnes,5600.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,31-10-2022,12.00,Metric Tonnes,4800.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,31-10-2022,1.00,Metric Tonnes,4700.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,01-11-2022,1.00,Metric Tonnes,5000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,01-11-2022,116.00,Metric Tonnes,5100.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,01-11-2022,76.00,Metric Tonnes,6401.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,03-11-2022,1.00,Metric Tonnes,5400.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,03-11-2022,9.00,Metric Tonnes,4841.67,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,05-11-2022,1.00,Metric Tonnes,6100.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,05-11-2022,108.00,Metric Tonnes,5393.57,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,05-11-2022,89.00,Metric Tonnes,6400.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,06-11-2022,6.00,Metric Tonnes,5100.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,07-11-2022,11.00,Metric Tonnes,5000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,08-11-2022,1.00,Metric Tonnes,5800.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,08-11-2022,100.00,Metric Tonnes,5485.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,08-11-2022,52.00,Metric Tonnes,6610.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,10-11-2022,12.00,Metric Tonnes,5000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,10-11-2022,1.00,Metric Tonnes,5200.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,11-11-2022,4.00,Metric Tonnes,5000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,12-11-2022,3.00,Metric Tonnes,5250.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,13-11-2022,4.00,Metric Tonnes,5400.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,13-11-2022,2.00,Metric Tonnes,5600.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,16-11-2022,1.00,Metric Tonnes,6061.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,16-11-2022,84.00,Metric Tonnes,5500.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,16-11-2022,18.00,Metric Tonnes,6400.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,17-11-2022,2.00,Metric Tonnes,5250.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,17-11-2022,1.00,Metric Tonnes,4800.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,18-11-2022,74.00,Metric Tonnes,5455.14,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,18-11-2022,10.00,Metric Tonnes,5450.00,Rs./Quintal
